,user,CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,TotalGames,WonGames,LostGames,DrawnGames,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,rook_promo_1LifeRatio,rook_promo_2LifeRatio,rook_promo_3LifeRatio,rook_promo_4LifeRatio,rook_promo_5LifeRatio,rook_promo_6LifeRatio,rook_promo_7LifeRatio,rook_promo_8LifeRatio,bishop_promo_1LifeRatio,bishop_promo_2LifeRatio,bishop_promo_3LifeRatio,bishop_promo_4LifeRatio,bishop_promo_5LifeRatio,bishop_promo_6LifeRatio,bishop_promo_7LifeRatio,bishop_promo_8LifeRatio,knight_promo_1LifeRatio,knight_promo_2LifeRatio,knight_promo_3LifeRatio,knight_promo_4LifeRatio,knight_promo_5LifeRatio,knight_promo_6LifeRatio,knight_promo_7LifeRatio,knight_promo_8LifeRatio,Name,ELO
32,Aditya Mittal,19.47430606799396,181.4906574414973,-61.54939691453099,-14.382437663676154,-12.186376313115447,3.997324386567991,-7.279408677227344,-34.087325526585126,-10.48518558678406,12.874012466289145,0.218,0.4823820224719101,20.087078651685392,0.0652865168539325,0.0096558988764044,0.096743002456375,-0.2774160172026051,1.4997176520215387,358,183,131,44,0.7072968007747662,0.8611751013752043,0.801800244597094,0.6218406099056565,0.6192001686846577,0.5732758234154205,0.5645012096950437,0.8628114894931662,0.8334246047723672,0.816851679424107,0.6773633992348407,0.518340830515895,0.4512933960643623,0.7817750287780452,0.8292646322263063,0.0408516758560176,0.0556301593110822,0.0238095238095238,,,,,,,,,,,,,,,,,,,,,,0.1493212669683258,,,,,,,,Aditya Mittal,3004.0
33,Aditya S Samant,19.52114979497536,179.17557716225846,-58.71554220428405,-15.558830395482085,-11.511766654595394,3.995032286122051,-3.4839170662913213,-33.82036052756245,-10.385386146891005,12.049686300416154,0.2169622641509433,0.4548075471698113,18.98490566037736,0.0662679245283018,0.0081962264150943,0.130197177617957,-0.2642428086380385,1.7156171385119443,134,73,45,16,0.7055541080295209,0.8611160548623367,0.7861210331608742,0.6072808440323143,0.6146600628801022,0.5254480087597602,0.5328645925238238,0.8752173152051815,0.881928736964536,0.8539156077080889,0.6541319490521561,0.5618451145484279,0.5569376589554947,0.7990254263736067,0.8362621632132017,0.0606577810396934,0.0399686520376175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aditya S Samant,2908.0
34,Aditya Varun Gampa,19.4619146837312,183.68077413388963,-62.27985005862481,-14.30240950909758,-11.718761288274784,3.99723332465279,-5.8118150219702,-35.415429933463194,-10.310074555677987,11.281406925206149,0.2185570175438596,0.4310394736842105,17.54824561403509,0.071,0.0071140350877192,0.0509312986296945,-0.328791823292424,1.4368224723636926,118,59,49,10,0.7377805503644678,0.8525422696030913,0.8405229018955105,0.6126843557026265,0.6082804420925456,0.573927814415278,0.6376507194358317,0.8562581999353486,0.8653071110495398,0.8144074131693002,0.5997293501396785,0.5319074354335268,0.6434065855154725,0.8103834687086319,0.8489494995383174,0.048711629057445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aditya Varun Gampa,2687.0
35,Adnan Sitnic,17.81193943439258,167.4031368098128,-63.553503346933965,-14.752991851224044,-12.406766656882604,3.9932732958890513,-6.686445845677834,-35.338738978386,-10.666649612222548,12.304816301570014,0.2176352201257861,0.4039465408805032,17.141509433962263,0.0716320754716981,0.008003144654088,0.0265835845272778,-0.2876236885496996,1.5221390923718705,165,49,106,10,0.6786494994707458,0.8512115203947446,0.8063909250946315,0.5505434039654343,0.6167345699171422,0.5342056818749239,0.6334536211594558,0.8820684475674999,0.8388210726597602,0.7511543564597866,0.5642634106407257,0.5220208656846369,0.6665795497382948,0.8012572136504865,0.8445407385380753,0.0754194244070305,0.011312742803016,0.2195147903809321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adnan Sitnic,2392.0
36,Adrian Antonio Garcia Garcia,18.10998683202292,170.98851381452658,-66.90762029250182,-15.616817843045617,-12.474245012557004,3.956829629897362,-5.871003179818426,-38.548909400725634,-10.873402565381689,12.519928079129198,0.2097741935483871,0.4561520737327189,19.741935483870968,0.0718156682027649,0.0066221198156682,0.0690755279662422,-0.2674824260330595,1.4183416018518669,111,41,61,9,0.6871033128423965,0.8610340299727192,0.8181802648125043,0.5263503499145039,0.5592748611767248,0.5214171319333337,0.5381249489231278,0.8374682453877479,0.8287732355513626,0.808150107880559,0.3602525028598,0.516160599102,0.6522736803911,0.7604494679316974,0.8199329353211681,0.0650478190304432,0.2158273381294964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrian Antonio Garcia Garcia,2531.0
37,Adrian Gschnitzer,19.121442329592483,180.75035924489103,-60.9133258737152,-14.00554982934461,-12.24171111235298,3.9954705425528094,-5.057539373936804,-34.96997091301972,-10.143506030509805,11.509480842895906,0.2277453703703703,0.4233333333333333,17.38888888888889,0.0638055555555555,0.0090925925925925,0.071675980532219,-0.302773981280488,1.331471732179111,115,53,56,6,0.7283775256553526,0.8399804578912202,0.8140512873675918,0.6579107819169271,0.6218389899581893,0.5501675747500492,0.5868262794444687,0.8873698753946678,0.8650728566912667,0.8202889955503635,0.6544240176525901,0.5215102171151953,0.6201387111717258,0.7546764622175312,0.8227670101925795,0.084106800511619,0.0342896527957267,,,,,,,,,,,,,,,,,,,,,,,0.1712328767123287,,,,,,,,Adrian Gschnitzer,2540.0
38,Adrian Martinez Fernandez,19.02502668718824,177.01137811230956,-61.639135104923845,-14.9783214302033,-11.868934027198572,3.995614058210656,-6.3328656444883205,-34.275827353563336,-10.460933718199914,12.282133010518947,0.218511811023622,0.4559251968503937,18.216535433070867,0.0636732283464567,0.0065590551181102,0.098517637264979,-0.3480744788580747,1.782021129393513,128,64,54,10,0.7081328251467868,0.8422002448155089,0.8265422741354169,0.6043373004602819,0.5711707656307403,0.5498341940769073,0.5929134843851714,0.8678004029554262,0.8644180235096719,0.8284461306677053,0.6411385826657139,0.519954802580804,0.673994546359764,0.8056400652294518,0.859382383747575,0.0472149263265104,0.0764898599906461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrian Martinez Fernandez,2586.0
39,Adrian Suarez Uriel,18.78600446153397,175.88211753516524,-60.02492488971198,-14.939466410077506,-11.906980386574377,3.941672728904367,-4.99550781336937,-33.71666092993874,-10.283122549418422,11.875140470762068,0.2185247058823529,0.4241529411764706,18.451764705882358,0.0595529411764705,0.0064094117647058,0.0887379675632796,-0.2322800605270004,1.47573180398954,221,85,111,25,0.7069971937271294,0.8809562930648486,0.808096649176283,0.6519943488836852,0.6362178393503028,0.5286963525060383,0.5273908850302018,0.8677639152578932,0.8496585820071867,0.8224780541338158,0.6063203794572861,0.5007258658240437,0.5846007075924609,0.78012985499416,0.8383260268751702,0.0605995826370146,0.061261628250823,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrian Suarez Uriel,2487.0
40,Adán Rios Escobar,18.483903919259877,176.239900940321,-61.36979963443347,-15.394742735223378,-11.910630996080211,3.9896122889405303,-6.9402539990718815,-32.18210209810891,-10.673386241289256,11.741704146399645,0.2145637371338084,0.4674433887569279,18.67537608867775,0.0555344418052256,0.0077054631828978,0.0648557336618263,-0.2246659962401647,1.862322944689284,643,312,294,37,0.7088734218045363,0.8924307835098437,0.7724279758615892,0.7311503793043547,0.6141362886379266,0.5243016096886242,0.5668815955582345,0.8710001182943371,0.8496828534410429,0.8397381873829372,0.6857965424239696,0.5477274552330293,0.4685379240258803,0.7482573802625995,0.8084756242673089,0.0663155571418845,0.0264260397923095,0.0337078651685393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adán Rios Escobar,2371.0
41,Aghasiyev Kamal,19.75600693235524,184.16735328767268,-58.05209659880237,-15.44241379515598,-11.439681696309288,3.986645522877147,-4.646552724991676,-32.118974748508194,-10.583047246483932,12.19192808976955,0.2196538461538461,0.4596102564102564,17.594871794871796,0.0628794871794871,0.0079717948717948,0.0532155163861886,-0.2237169711709604,1.4920476295735494,199,112,72,15,0.7231381790129979,0.899838813415539,0.8086334584222226,0.5634632232409723,0.6070590162301776,0.5789106438351844,0.562958827901895,0.8886607383189267,0.882707540109485,0.8500466982287243,0.6202553558382288,0.4895233081955227,0.5822294756444327,0.7806291753593398,0.8389563449370085,0.078458418829613,0.0158730158730158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aghasiyev Kamal,2646.0
42,Agustin Ambrogi,18.88750455489978,174.80539340137702,-57.62181056257697,-14.80879145595493,-11.315969735191956,3.892463926454228,-5.230734448814836,-31.712046615830424,-10.293555881321875,11.846823648082824,0.2200585480093677,0.4096744730679157,16.68384074941452,0.065519906323185,0.0085081967213114,0.0964063760391619,-0.2827812858264193,1.1846840284900702,228,112,95,21,0.6958682840630954,0.8780440232281324,0.8354142859149127,0.6132382467335916,0.6530233795469852,0.5465665882803986,0.5580512715157327,0.88502118197701,0.8704220446103181,0.7677457984651946,0.5230134467498173,0.5067033013401,0.7130725390391518,0.7979083428002035,0.8487522660894824,0.0622893465885792,0.1642677533780295,0.0434782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agustin Ambrogi,2545.0
43,Agustin Fuentes,20.31768007715658,191.56884414389603,-58.62487960717226,-14.004642565352894,-11.515907730576,3.994951098871857,-5.093354441107458,-33.435810989001034,-10.246154337838922,11.67603935783219,0.2162699115044248,0.4323362831858407,16.721238938053098,0.0575973451327433,0.0054557522123893,0.0207544518352082,-0.2655003145324933,1.262598907148765,116,33,74,9,0.7656200567231973,0.9011298404989496,0.8548641151235222,0.6261172005638523,0.6619494444852736,0.6148140263251919,0.5982447885385748,0.89920270664883,0.8900395834687995,0.8643260705965861,0.5798440925989805,0.4549381736810027,0.7351805994737077,0.8134130196428871,0.8573278370469218,0.0724009917353695,0.137544014084507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agustin Fuentes,2298.0
44,Ahmad Ahmadzada,19.59034489635385,184.2866457051907,-60.38596389649844,-16.447625991886394,-11.651000491593008,3.9983197929851895,-4.813763382542732,-33.16815877071016,-10.498576056960475,12.194841004209142,0.212656108597285,0.4216199095022624,18.823529411764707,0.074628959276018,0.0105656108597285,0.080777525746584,-0.2529419453294436,1.7996961077578024,113,67,32,14,0.737645579881251,0.8835424260567614,0.814262088272859,0.6096348146730649,0.6226354957089243,0.5543373641355334,0.5828857267242359,0.8939512630956091,0.8659305532228782,0.8188342121258955,0.6064674388090776,0.5572793261210759,0.6350703647985408,0.7664554487971207,0.8391622518541135,0.0602293716196468,0.0673112706007442,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahmad Ahmadzada,2961.0
45,Ahmad Al khatib,18.76095307925213,170.01692006681597,-58.22742644791728,-14.94465286496025,-11.506862891049757,3.980474246692121,-6.037107436115998,-31.93748781554998,-10.464173836333783,12.68238414940036,0.2116932270916334,0.4218247011952191,18.346613545816734,0.0735258964143426,0.0078366533864541,0.0719186353870849,-0.3119704310523297,1.5511828558711296,128,63,53,12,0.6591921325000123,0.88061948373511,0.7804819113833555,0.5829073646821218,0.5186279356687332,0.559838205526935,0.5533166858586945,0.869501222238649,0.8376681037269017,0.8326524334918265,0.5858716062826854,0.4810704996825368,0.6534553340594195,0.7661569496787515,0.8063638609283672,0.0372875093362522,0.0355268369974252,,,,,,,,,,,,,,,,,,,,,,,0.0232558139534883,,,,,,,,Ahmad Al khatib,2726.0
46,Ahmed Kandil,18.677229074721616,176.54100007957427,-61.17818423804036,-15.67860337726716,-12.030676254931167,3.995657224331358,-3.777649044477838,-34.28713173870196,-10.578120693536295,11.1783396465427,0.2174407407407407,0.3832222222222222,16.814814814814813,0.0575296296296296,0.0067703703703703,0.0632969602132262,-0.2789011804717488,1.451376148452218,136,68,64,4,0.7066053579225011,0.8690102276797718,0.7975681163153965,0.6125672665082996,0.6467963753960722,0.5138984186819452,0.5387801910223059,0.8778018191494679,0.8492021795010388,0.8011432708291589,0.578404936444353,0.4718364750833005,0.6406147333946453,0.796158552859469,0.8249238856347061,0.1050729360140674,0.1804358035127265,0.1779374471682163,,,,,,,,,,,,,,,,,,,,,,0.0530973451327433,,,,,,,,Ahmed Kandil,2718.0
47,Ahn Hongjin,19.52990601867858,187.02946385057908,-60.95347221713397,-15.076598756374278,-11.866563511268026,3.985307011220903,-5.271818237878568,-33.77056690498765,-10.302101036346668,11.348869218500331,0.2070190476190476,0.4589365079365079,17.488888888888887,0.0626380952380952,0.0075841269841269,0.0672560748252042,-0.2580526539919386,1.6246676720933753,162,63,93,6,0.7678695930611447,0.8633912120814555,0.8108454519747615,0.6535598498823547,0.6301791197361394,0.55876942693379,0.5980909490811684,0.8647528324362793,0.8631459164869986,0.7994043276494995,0.6501980845101851,0.5465679871470481,0.6133108026062996,0.7886031216849055,0.8399427769085935,0.0758559545317117,0.0329753294542026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahn Hongjin,2750.0
48,Aiaru Altynbek,19.754301398093936,197.27471909689592,-64.80031084992703,-14.564208014755009,-12.48923405167719,3.998274667831977,-4.550205131421468,-37.63553039618454,-10.212333525686304,10.652925601965496,0.2105652173913043,0.4293913043478261,16.817391304347826,0.0617521739130434,0.0081043478260869,-0.0170210366223986,-0.2977418005589835,1.4193343264589655,119,48,69,2,0.7934276355650194,0.8773419120948478,0.8356682364046066,0.6535255862218535,0.5601720843994746,0.5556774733755814,0.5608898386167722,0.8698280194469581,0.8656194473235541,0.8436756866222161,0.6960683300872683,0.3810847895065333,0.5362846308162544,0.7753628583719556,0.8528754039455606,0.0844388809292574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aiaru Altynbek,2555.0
49,Airat Sadubayev,19.371012679490264,181.97991882993344,-62.386418550351806,-15.145909105919213,-12.144384091397662,3.986588267598013,-5.192667200456373,-35.29765324804634,-10.378004553875565,11.78561138174533,0.2112106481481481,0.4569328703703704,18.58796296296296,0.0493541666666666,0.0055555555555555,0.0760945710535481,-0.3097427616095205,1.6623107483180002,222,102,101,19,0.7073086590381656,0.8588487568768431,0.8040177202454458,0.645254841923824,0.582146652936524,0.5079141396186743,0.5701974560800759,0.8826949979211273,0.8679990918969421,0.8346519700235279,0.7208331579902868,0.4346626549811899,0.5467381205687983,0.7749738191367934,0.8307049220103738,0.0463602960718979,0.0602101895128774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airat Sadubayev,2715.0
50,Aisen Mestnikov,18.791754750379425,179.0117540457608,-59.64435516020021,-14.572840890557348,-11.763246414826394,3.9975908818432337,-5.805603094543328,-32.99125958935613,-10.393924552808103,11.884928500047865,0.2209679012345679,0.4253234567901234,17.960493827160494,0.0586543209876543,0.0087111111111111,0.0595560030462863,-0.2806179396277721,1.4119336371475169,207,74,124,9,0.6998386608826308,0.8866778388096331,0.8149308439256197,0.6345705021801094,0.5734810532009421,0.5803196284182298,0.5417376967046941,0.8774560381138317,0.8473537236877006,0.8174473566220541,0.6341499726327593,0.4850511612831043,0.580545517220737,0.7762683980523306,0.8470414621426503,0.0592903316559853,0.0318577067256872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aisen Mestnikov,2378.0
51,Ajay Karthikeyan,18.964361845084795,174.3602246649984,-60.929058829845225,-15.289429011114358,-12.014005217763994,3.9976526236715135,-5.900421419184109,-33.94645758495837,-10.605996314109989,12.829598093614075,0.2154976525821596,0.4501549295774648,19.35211267605634,0.0536760563380281,0.006394366197183,0.1265586921139372,-0.2511046210869214,1.793733773868769,110,54,40,16,0.6836669456950775,0.8773547450004808,0.7801122410338776,0.621493748231051,0.5903935744599259,0.4838852580124164,0.571439030098765,0.8348197013097981,0.8465174382702032,0.8319325129954366,0.6041942032247247,0.575862989578133,0.6145491624383058,0.768195554088547,0.8341008334890373,0.0747082222605578,0.0363636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ajay Karthikeyan,2806.0
52,Akeem Brown,19.653342663995893,180.34897625059165,-55.86450361873993,-15.12425198248189,-11.142177955202351,3.885478788947264,-3.784522241782565,-31.508640692110397,-10.048333558365902,11.857944022255907,0.2070232558139534,0.4108976744186046,17.0,0.0499023255813953,0.003813953488372,0.0662039447260704,-0.2112394733191724,1.2845326740622107,111,36,66,9,0.725863807960317,0.9003943957967889,0.8530595695282649,0.6664341978097097,0.6209114654441528,0.5609688750031423,0.5748068031258247,0.9139003638884377,0.8746562429481044,0.8450087270930462,0.527974193671943,0.4857119175115993,0.7711969154888514,0.824830064983331,0.8634525758618254,0.0752578819818554,0.0509296293075964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akeem Brown,2422.0
53,Akhmedov_David,20.429157881793586,193.85312495420436,-61.44098644697733,-14.954069631130675,-11.626391675700118,3.998986520725651,-4.947494176176231,-34.75746803088831,-10.256127919842283,11.101578466034637,0.2297424242424242,0.4847020202020202,17.661616161616163,0.0538888888888888,0.0068232323232323,0.0989268739061857,-0.2565596389799006,1.7021052397984997,103,57,38,8,0.7851599474997554,0.9191746325762452,0.8338589443545826,0.7246108546089608,0.641229607405205,0.6111453523535294,0.597785053313881,0.910628288942862,0.8672342475888997,0.8334014034481313,0.7204057563032887,0.5300196772216864,0.4699220795556479,0.7966625652817994,0.8781862071971265,0.0532427800314295,0.0579710144927536,0.0289855072463768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akhmedov_David,2777.0
54,Aksel Bu Kvaloy,18.81173354883635,170.667167729655,-61.369371747275714,-15.19392608832955,-11.966175217216476,3.995701182553956,-5.171469562315625,-34.995174419489366,-10.629587747147076,12.591260104668423,0.2153181818181818,0.4172837465564738,19.09228650137741,0.0597506887052341,0.0078402203856749,0.059321889128437,-0.3397733480553034,1.3749997188706078,364,169,162,33,0.6604720424351175,0.85804391510298,0.7860481108951611,0.5699245369630443,0.5652898151474263,0.5136254277698225,0.51128809444289,0.844000600591348,0.8398852681750485,0.8053301115538574,0.5556914786331139,0.4632272662599954,0.6652702602545821,0.7544700857790964,0.8297475913673141,0.0445686909820265,0.143578811369509,0.0310077519379844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aksel Bu Kvaloy,2924.0
55,Akshay Borgaonkar,18.43708374550441,177.34620054315408,-62.61790239450707,-14.647870382120889,-11.9178544599838,3.987097767890488,-6.902330203147336,-34.54661363084979,-10.47107831976292,11.88074683346717,0.2115358931552587,0.4381385642737896,19.542570951585976,0.0792954924874791,0.0127612687813021,0.0552684320032624,-0.2662139841367465,1.6619008793302916,303,144,127,32,0.7092916835955158,0.8370943689362162,0.7954170474850075,0.6113435810617932,0.5682337505577162,0.5005839712472141,0.5508761845272475,0.8558502247499824,0.819204308162351,0.8074766045573627,0.635696402710732,0.5205105180929999,0.607583338907506,0.7435702121480997,0.7943865380850867,0.0632213507600865,0.0699899068765635,0.0151515151515151,,,,,,0.2660098522167488,0.2463054187192118,0.0,,,,,,,,,,,,,,,,,,,,,,Akshay Borgaonkar,2833.0
56,Akylbek2021,19.1699427206456,181.33170363534376,-59.233727000338405,-15.078987998007126,-11.616631471922233,3.997551890880609,-5.8420692712318,-31.98071963243409,-10.382043023749493,11.669172506125738,0.2199319727891156,0.4376224489795918,17.125850340136054,0.0507108843537415,0.0047244897959183,0.0671971274087842,-0.2514883356204883,1.6084938725123334,150,57,81,12,0.7218349928788702,0.8983195491519378,0.8075754444090766,0.6504381229917001,0.6315478275314385,0.5671498298570542,0.5946019240355983,0.8869464011630565,0.8784430425876794,0.8129949375136589,0.6437446778889352,0.4985133242360451,0.6458011464043439,0.7795780248004854,0.8491654988443125,0.0532360852466362,0.0431844686835425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akylbek2021,2503.0
57,Al-Saffar Araz Basim,19.4826079020148,178.44404356952603,-58.60996288300296,-14.04652004568172,-11.779107675903427,3.9967828499411255,-5.6051522571701575,-32.81550874981795,-10.167924367929034,11.807467363558208,0.2227838983050847,0.4332118644067796,17.322033898305083,0.0565127118644067,0.0062372881355932,0.0711685966058077,-0.278912803194458,1.6262926003474472,124,49,64,11,0.6937986340188491,0.8616914747157627,0.8188182860834292,0.6388161385890275,0.6082065807319177,0.5699121433295696,0.6036888141918959,0.8817772650212864,0.8769083610491395,0.8525719753058382,0.6634584739322038,0.4550939903801121,0.621640314508591,0.8263170877286409,0.8784161892813376,0.0473228775792876,0.1028571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al-Saffar Araz Basim,2564.0
