Name,Forcing_Style_Prob,Forcing_Style_Score
Tangi Migot,0.8911061113865533,0.8215
Tanitoluwa Adewumi,0.36456204009549975,0.1952
Tanraj Sohal,0.7208200030629508,0.5633
Tarasova Viktoriya,0.9762417306949087,0.9918
Tarini Goyal,0.322064307603162,0.1618
Tarun Kanyamarala,0.8359147462886171,0.7288
Tatev Abrahamyan,0.605739459192784,0.4208
Tatiana Bogumil,0.9505530260294801,0.9473
TatjanaVasilevich,0.5615722267174543,0.3688
Tehni4arce,0.9074900300164825,0.8549
Teimur Toktomushev,0.16488112090755616,0.0642
Tejas Rama,0.8055109961553846,0.685
Teodora Injac,0.9475871069020197,0.9399
Terry Luo,0.9659285706280963,0.9774
ThaKanielOutis,0.9105206994183991,0.8597
Tharushi T.H.D. Niklesha,0.7602831693780361,0.6145
The_filthy,0.4996445452563124,0.3054
Theo Bressy,0.7365061813982853,0.584
Theodore Slade,0.6715307456631565,0.4983
Thomas Bauer,0.8566067611336317,0.7629
Thomas Beerdsen,0.04180523454300094,0.0148
Thomas Carroll,0.8743734808752663,0.7922
Thomas Christensen,0.5838245944155969,0.3941
Thomas Decker,0.7976287859548001,0.6731
Thomas Diem,0.6557566609769602,0.4764
Thomas Eggleston,0.6782888084740215,0.5061
Thomas Kahlert,0.7536818779076676,0.6089
Thomas Michalczak,0.38707907645134465,0.2126
Thomas Rendle,0.925639021513369,0.8913
Thomas Thiel,0.24567454075756712,0.1061
Thore Perske,0.9236151994348978,0.8887
Tiago Batista Oliveira,0.9045824229557777,0.8497
Tiago Carvalho Mangialardo,0.6232791877671757,0.4397
Tiago Cunha Navarro,0.5613379356253982,0.3677
Tigran Mukhutdinov,0.6898867144382482,0.5232
Tigran Nazaretyan,0.8407865143521382,0.738
Tihomir Yanev,0.7424946629119585,0.5944
Tikhon Popov,0.3956265843371328,0.22
Tikhonov Viacheslav,0.5153324327441534,0.3213
Tim Grutter,0.5466572742186088,0.3506
Tim Kett,0.158182933249673,0.0616
Timofey Iljin,0.09416853985010717,0.0375
Timofey Smirnov,0.8275211975679877,0.7191
Timur Gareyev,0.8899407430591444,0.8189
Timur Kocharin,0.6584877957502704,0.4798
Timur Yonal,0.8539470372640112,0.757
Tobias Kölle,0.5770422278402898,0.3852
Tobias Lang Nilsen,0.32274737400753817,0.1629
Tobias Rizzo,0.8682938877793017,0.78
Tobias Voege,0.5764158195433317,0.3837
Todd Andrews,0.617000379420394,0.4334
Todd Bryant,0.5575144903067776,0.3651
Tom Decuigniere,0.26105198162260657,0.1202
Tom O'Gorman,0.8063023173418784,0.6861
Tomas Kraus,0.7901660636294243,0.6638
Tomas Laurusas,0.9514871015369758,0.9503
Tomasz Jaskolka,0.10360388590458938,0.0397
Tomasz Mika,0.6495713409010453,0.4701
Tommi Luukkonen,0.9665909548555444,0.9785
Tomáš Vaněk,0.6373181818181818,0.4553
Tor Fredrik Kaasen,0.6663768299441213,0.4905
Torben Søraas,0.7728559071945342,0.6353
Trisha Kanyamarala,0.6982507135815823,0.5314
Tsvetan Stoyanov,0.1810849437134338,0.0716
Tuan Minh Le,0.516458765381792,0.3236
Tudor Henry Edward,0.4465755963386309,0.2575
Tuna Özateş,0.5505692624161235,0.3562
Tunahan Makaraci,0.06077170216221058,0.0245
Turkan Mamedjarova,0.8926523572120901,0.826
Tyhran Ambartsumian,0.4607371092079813,0.2724
Tykhon Cherniaiev,0.06101544366306262,0.0252
Tyler Tanaka,0.5507488688283855,0.357
Tymon Ochedzan,0.5404544141051603,0.3462
Tymur Keleberda,0.5179503770800814,0.3247
Tyrell Harriott,0.711650278402184,0.5477
UKR_Master,0.8325465591828115,0.7247
Ufuk Sezen Arat,0.046931148411663307,0.0167
Ugur Doga Yazici,0.6070651706910268,0.4226
Uliana Dudkina,0.7056658400791906,0.5421
Ulises Hernández Bermúdez,0.6875078886925491,0.5195
Ulrich Zimmermann,0.9028338725259528,0.8468
Umid Aslanov,0.3266873881760784,0.1662
Umut Erdem Gündüz,0.49463594844921666,0.2994
Unknown_IM,0.776188703650425,0.6408
Uurtsaikh Agibileg,0.7393917273591407,0.5907
Uwe Kleibel,0.40574966386677547,0.2275
Vache Hovakimyan,0.7374951919878108,0.5859
Vaclav Finek,0.607672162257206,0.4241
Vadim Bobkov,0.8254595402467478,0.715
Vadym Petrovskyi,0.40599165261913156,0.2278
Vahan Nalbandyan,0.37926187040076886,0.2052
Vahap Sanal,0.47975638807626214,0.2902
Vahe Baghdasaryan,0.338256802624643,0.1748
Vahe Danielyan,0.8135883029678477,0.7009
Vaibhav Raut,0.7035817371995317,0.5403
Vaishali R,0.4266480345529491,0.2449
Valdis Troņenkovs,0.5096099309242283,0.3147
Valentin Dragnev,0.0496690931381006,0.0189
Valentina Golubenko,0.8284711239439485,0.7213
Valentina Gunina,0.3924395853195227,0.2178
Valentyn Hulka,0.47680842560873915,0.2857
Valentyn Prokofiev,0.713012526262234,0.5503
Valeria Viana,0.251171530577845,0.1098
Valerie Ruchinskaya,0.7965540323786158,0.6716
Valerio Carnicelli,0.7911370499918566,0.6657
Valeriy Grinev,0.7229772916969031,0.5673
Valery Kazakouski,0.9648505082171251,0.9744
Valery Skatchkov,0.5982437115932775,0.4104
Valiantsin Yezhel,0.8387640994218117,0.7343
Vantika Agrawal,0.9327687920973965,0.9054
Vardan Danielian,0.8566457491668098,0.7633
Varun Krishnan,0.38854557471673934,0.2134
Varuzhan Akobian,0.8903911653390036,0.8197
Vasif Durarbayli,0.16578752675241862,0.0646
Vasil Trickov,0.7137370039777305,0.5518
Vasilii Titarov,0.8703187733328057,0.7844
Vasiliy Korchmar,0.2751861004803125,0.1306
Vasily Volovich,0.06916466514758957,0.0275
Veaceslav Slovineanu,0.2610112646376025,0.1199
Vedant Goswami,0.9034423815776448,0.8479
Vedant Nitin Vekhande,0.5419500216276012,0.3477
Vedant Panesar,0.6410073786720859,0.4605
Velimir Ivic,0.7638847971634041,0.6215
Veronika Minina,0.9364748516575586,0.9132
Veronika Shubenkova,0.8170572062491542,0.7046
Viachaslau Zarubitski,0.7738288907016145,0.6364
Viacheslav Mikhailov,0.7657941135277933,0.6241
Viacheslav Rozhkov,0.1457026189533856,0.056
Victor Bologan,0.9130068653016613,0.8653
Victor Labussiere,0.948494636054631,0.9414
Victor Mikhalevski,0.693611842049311,0.5276
Vidar Grahn,0.754897323152448,0.61
Vidit Gujrathi,0.8511661945298321,0.7518
Vignesh N.R,0.45697354822878805,0.2675
Vignir Vatnar Stefansson,0.6488883318552714,0.4698
Vihaan Jammalamadaka,0.07976286782886492,0.0308
Viktor Berezin,0.9337933702475694,0.9072
Viktor Dmitrenko,0.6405353704378379,0.4601
Viktor Ianov,0.9595259501072982,0.9659
Viktor Neustroev,0.4765874033595342,0.285
Viktor Parfenov,0.5565253881527211,0.3636
Viktor Poddubnyi,0.9039725730172279,0.8486
Viktor Romanchuk,0.2372779537661272,0.1002
Viktor Skliarov,0.616717761469422,0.433
Vilka Sipilä,0.7821895702571169,0.649
Vilmos Balint,0.7599978523817057,0.6141
Vince Gergő Turcsányi,0.807188794161896,0.6879
Vincent Keymer,0.8107179825131713,0.6961
Vincent Riff,0.15591180805569343,0.0605
Vinicius Tiné Martins,0.8497489962631564,0.7503
Vinzent Spitzl,0.3485104116722459,0.1833
Visakh NR,0.3091618516935077,0.1514
Vitaliy Bernadskiy,0.5848330670656757,0.3955
Vitaliy Garbuz,0.07247114229856164,0.0286
Vitaly Rodchenkov,0.9454050517008061,0.9325
Vitaly Teterev,0.8605971119071285,0.7681
Vitor Ferreira,0.44156395511483576,0.2523
Vitorio Chemin,0.5637839031551963,0.3718
Vittorio Cinà,0.8067472994202964,0.6868
Vitus Bondo Medhus,0.4990404456338394,0.3043
Vivaan Vishal Shah,0.11464086131328521,0.0453
Vjacheslav Weetik,0.42599474278037947,0.2442
Vlad Lymar,0.6503035303821666,0.4716
Vlada Sviridova,0.7279298242299677,0.5722
Vladimir Belous,0.9528705623060949,0.9532
Vladimir Bugayev,0.8255035730169691,0.7154
Vladimir Burmakin,0.8123716517523828,0.6991
Vladimir Bychkov,0.9452952031774158,0.9321
Vladimir Chernikov,0.9306425170068028,0.8998
Vladimir Damjanovic,0.5186284963373973,0.3258
Vladimir Demin,0.2517001465239206,0.1109
Vladimir Dobrov,0.6127579405746414,0.4278
Vladimir Fedoseev,0.8837429899229654,0.8085
Vladimir Grabinsky,0.8477052335849373,0.7481
Vladimir Hamitevici,0.9697997877364782,0.9844
Vladimir Mikhailovsky,0.18986207213461295,0.0761
Vladimir Sakun,0.3705105291166421,0.1993
Vladimir Seliverstov,0.9649982299345579,0.9748
Vladimir Zakhartsov,0.814515870444646,0.702
Vladimir Zemerov,0.9493159429041352,0.9432
VladimirKramnik,0.33580022790418557,0.1729
Vladimír Bochnička,0.7535474072362655,0.6085
Vladislav Artemiev,0.6787799252973559,0.5072
Vladislav Efremov,0.7633391600257877,0.6204
Vladislav Gontcharov,0.8808899213549223,0.803
Vladislav Kovalev,0.8104737761693777,0.695
Vladislav Voitovich,0.18604326963234366,0.0742
Vladyslav Baziuk,0.30721867483239157,0.1495
Vladyslav Sydoryka,0.7011576951742553,0.5358
Vo Quoc Bao Tran,0.5529105645138016,0.3603
Vojislav Milanovic,0.8049596283091791,0.6835
Vojtěch Plát,0.7138690904993835,0.5521
Volen Dyulgerov,0.11549598518886572,0.0456
Volkan Yirik,0.968316190703485,0.9818
Volodar Murzin,0.9203172235366237,0.8824
Volodya Torosyan,0.5939226048161087,0.4059
Volodymyr Onyshchuk,0.9707056669655716,0.9855
Volodymyr Vetoshko,0.1868349328971533,0.0746
Volodymyr Vusatiuk,0.7164696773217714,0.557
Volodymyr Yaniuk,0.8767887847529637,0.7959
Vsevolod Ovchinnikov,0.8287184807837857,0.7221
Vsevolod Rytenko,0.5993522302288803,0.4119
Vugar Manafov,0.8271134248200515,0.7184
Vugar Rasulov,0.45847644497724616,0.2698
Vuk Damjanovic,0.5885603614360795,0.4019
Vuk Djordjevic,0.253193761301279,0.1128
Wagner Guimarães,0.6200960627257348,0.4375
Walter Cuevas Araya,0.2579174253911928,0.1173
Wanderlei Lukachewski Junior,0.7656734921230253,0.6237
Ward Al-Tarboush,0.0818758653738345,0.0327
Wellington Albuquerque Jr.,0.9542524002251064,0.9558
Wesley So,0.5967701823002012,0.4078
Wiktoria Śmietańska,0.9461516562670642,0.9343
Wilfredo Sariego Figueredo,0.7881647828127798,0.6612
Willi Skibbe,0.7246778247813163,0.5685
William Alfaro Caracas,0.8747303050007422,0.7926
William Coe,0.35965870119349974,0.1911
William Ferreira Da Cruz,0.9053709636098379,0.8505
William Graif,0.2440849514467061,0.1043
William Hernandez Gonzalez,0.7636286041812929,0.6208
William Olsson,0.8928282965907041,0.8271
Wilson Morales,0.9550432232631202,0.9577
Witold Klepek,0.881889070266241,0.8045
Wladimir Zampronha,0.24455592708181978,0.105
Wojciech Przybylski,0.6904689822770347,0.5247
Wojciech Śmieszek,0.45250142038743435,0.2642
WonderChampion,0.6917311678000779,0.5258
Wouter Terlouw,0.5208182350341347,0.3288
Xavier Martinez Pla,0.869801408701435,0.7829
Xeniya Balabayeva,0.6529684871182002,0.4746
Xiaobing Gu,0.8836300616736505,0.8078
Xu Yi,0.23006134476180778,0.095
Yaacov Norowitz,0.4082942316950815,0.2315
Yagiz Kaan Erdogmus,0.08157576986940551,0.0323
Yago Labussiere,0.9800329288882391,0.9941
Yahli Sokolovsky,0.915359076306278,0.869
Yair Parkhov,0.30140942778684915,0.1436
"Yang, Kaiqi",0.7708952773835733,0.6334
Yaroslav Demchenko,0.23712242754364493,0.0998
Yaroslav Remizov,0.033405671650528095,0.0093
Yaroslav Shevchenko,0.44704383062450576,0.2583
Yasin Emrah Yagiz,0.967990894297983,0.9807
Yelfry Torres,0.9470819322200356,0.9373
Yelyzaveta Hrebenshchykova,0.7280190961300329,0.5729
Yevhenii Yelisieiev,0.8735334602574604,0.79
Yichen Han,0.2717569610051154,0.1262
Yidong Chen,0.4974383513628181,0.3013
Yilin Li,0.7416715086399559,0.5922
Yinn Long Wong,0.5240978623412353,0.3321
Yoav Milikow,0.777742181481164,0.6423
Yoel Estarling Polanco Nunez,0.9017805482384735,0.8449
Yotam Shohat,0.5064548334303325,0.3117
Yovann Gatineau,0.604940844880148,0.4197
Yudel Romero Arzuaga,0.39202053324185565,0.2174
Yulia Efremova,0.44670462312008763,0.2579
Yuliia Osmak,0.9358848674649547,0.9124
Yuniesky Quesada,0.25156828579319024,0.1106
Yuri Kozin,0.41802897820591306,0.2382
Yuri Zhizmer,0.2635096187724841,0.1228
Yurii Khodko,0.16407860127480817,0.0638
Yuriy Dovzik,0.9573105176182348,0.961
Yuriy Kuzubov,0.870021216960196,0.7833
Yvain Bruned,0.8436161031071835,0.7421
ZAHAR HILKEVICH,0.8351534254358004,0.728
Zacarias M Ruben D,0.7368720059877611,0.5848
Zachary Calderon,0.45191137323163505,0.2635
Zachary Liu,0.7128580657233803,0.5488
Zachary Tanenbaum,0.009931685149084737,0.0007
Zahar Efimenko,0.8718720198514249,0.7859
Zala Urh,0.9185229713985773,0.879
Zane Nasir,0.3068944977817627,0.1492
Zarikovs1999,0.9440385891465736,0.931
Zarina Nurgaliyeva,0.45740001277968556,0.2683
Zarina Shafigullina,0.8520565117449351,0.7532
Zaur Mammadov,0.009268705128995764,0.0004
Zaur Tekeyev,0.4584267319347705,0.269
Zbigniew Pakleza,0.9477433952043262,0.9403
Zeinep Sultanbek,0.8437151414603272,0.7425
Zhamsaran Tsydypov,0.7109505492993604,0.5466
Zhanibek Amanov,0.5129098498831535,0.318
Zhaoqi Liu,0.9592170421955274,0.9647
Zhongyi Tan,0.18945256416155878,0.0753
Zlatko Lisjak,0.9594606533713798,0.9655
Zmiyevik2200,0.3400523760024101,0.1774
Zoey Tang,0.545139325246003,0.3492
Zoran Velickovic,0.912950532305737,0.8646
Zou Chen,0.7417595630786875,0.5926
Zozek Salah Mohammed Mohammed,0.7262198654986155,0.5707
Zsigmond Szajbely,0.5132033606901348,0.3184
Zsoka Gaal,0.8846441846260124,0.8096
Zsolt Korpics,0.47948597580472574,0.2898
Zurab Javakhadze,0.7988372872981913,0.675
Zurab Tqebuchava,0.8269161917864093,0.718
Zviad Izoria,0.7672421437793565,0.6263
abelmat,0.5435309186755821,0.3481
anon102030,0.897749801125458,0.8345
anon219,0.38076638806820645,0.2063
anon481216,0.807758109882921,0.6887
anon569,0.7471894485684896,0.6015
anon6121824,0.34081352522632963,0.1785
anushurvan graf,0.9738684136170834,0.9892
asghar golizadeh,0.5486711871600398,0.3532
bait_or_mate,0.38409034028069955,0.2104
barte bongo,0.9046349089071578,0.8501
boris abrashkin,0.8604406851768136,0.767
bratkoo,0.3296763097461185,0.1688
broskolis,0.7602975438566922,0.6148
buddika amarasinghe,0.7786433462296554,0.6442
c_r_e_e_p_e_r,0.5528419252525097,0.3599
champ2005,0.9737483929119662,0.9889
edison ruge,0.9496173459166168,0.9451
elamier fathy,0.5019059973473535,0.3069
esapunov,0.9703883520797149,0.9852
freshfoodcompany,0.2118013735425389,0.0894
goofypenguin96,0.33873993252788304,0.1759
hermionegrangermagic,0.22791283633974246,0.0931
infinitegiantkiller,0.43119225327887734,0.2471
kamran SHIRAZI,0.3544993959257117,0.187
khoipham,0.8363592517728586,0.7302
kirillshevchenko,0.5871214699762671,0.3996
londonkid,0.5810673691805271,0.3926
malakismayil,0.675731445388315,0.5043
mapleaff,0.7349279139995074,0.5822
mattcolins2025,0.7097292540062022,0.5462
mauro vargas,0.8994224876920243,0.8364
moshe katzir,0.5500821006851557,0.3551
natelleka,0.13353121009500807,0.0531
paradise10,0.7969873506284302,0.6724
parintele_chess,0.8016975784933489,0.6798
patzer-reloaded,0.8845539228332211,0.8093
pawel jaracz,0.8105784165231386,0.6957
realmadridtv,0.7044926459195533,0.541
samarth Rao 1664 Leavud Rating,0.8877808496628529,0.8152
sau6on,0.5897985701748119,0.4033
scandalgod,0.545794253171902,0.3495
shakked tifferet,0.7751803032486537,0.6375
sofiko tereladze,0.6003076798603922,0.4137
starplatinum2030,0.26004644844849184,0.1195
thechesscorner 64,0.8003933025686557,0.6776
thisunaa,0.9173870290071717,0.8761
vesal hamedi nia,0.795041064231807,0.6698
winniethepooh04,0.6092465091365689,0.4249
x-0147207515,0.8947047569049202,0.8293
x-0618534659,0.2653329911144493,0.1239
x-3704738925,0.8111762388349,0.698
x-3738459472,0.7365224378016654,0.5844
x-5963514717,0.6159339091457174,0.4315
x-8127726737,0.7299639956545313,0.5755
x-9960558865,0.7425966382376612,0.5948
yaguigor,0.4594518262233634,0.2705
zbigniew wieczorek,0.9464553059816021,0.9358
Ágoston Juhász,0.8094299475496459,0.6939
Álvaro Valdés,0.8814222822986162,0.8037
Ömer Faruk Özer,0.8453533442493356,0.7458
İlhan Serhat Salman,0.39949239167884354,0.2226
Łukasz Licznerski,0.042496384581017295,0.0156
Štěpán Hrbek,0.30664485417693255,0.1488
Аrtеm Odеgоv,0.4147666537187097,0.236
Азат Габдрахманов,0.46179630256806253,0.2738
Александр Брюхович,0.9555714651257515,0.9584
Алексей Мокшанов,0.28097888140126165,0.1351
Андрей Хромкин,0.6441534075920867,0.4638
Артём Синявский,0.364760747295583,0.1955
Валерий Свиридов,0.9396451425830523,0.9213
Варвара Полякова,0.463041788570515,0.2742
Владимир Матвеев,0.956807370699871,0.9603
Володимир Михальський,0.9370097226191035,0.915
Гор Глиджян,0.4068357669161703,0.2293
Григорий Гусаров,0.3497348008913298,0.1844
Гульдона Каримова,0.8860583450200427,0.8119
Гурвич Виталий,0.4594543447195488,0.2709
Даниил Постников,0.7883804512501218,0.662
Данил Найдин,0.7199757956456192,0.5625
Денис Денисенко,0.32160385806527353,0.161
Димитрий Король,0.8942494970085171,0.8286
Евгений Бурмакин,0.8505791583681865,0.751
Екатерина Кабанова,0.9555216605200705,0.9581
Игорь Князев,0.5013463128772748,0.3061
Илья Дерябин,0.6479834207761777,0.4686
Илья Чеклецов,0.827611251964945,0.7195
Максим Матюнин,0.45474677782479234,0.2664
Максим Щекачихин,0.7818154336944698,0.6479
Маргарита Филиппова,0.23325781218165886,0.0968
Матфей,0.40173736949327327,0.2234
Матфей Юрасов,0.37045040985919375,0.1989
Микола Боднар,0.7335846653274215,0.5807
Михаил Экдышман,0.8809314840168069,0.8033
Наталья Зайнуллина,0.9113101395442728,0.8612
Нечитайло Нікіта,0.94697953260631,0.9369
Никита Довбня,0.8260885289430945,0.7161
Никита Майоров,0.8208072177939624,0.7091
Николай Гриценко,0.2331625505441369,0.0961
Николай Оглоблин,0.9036615628285943,0.8482
Николай Хныкин,0.6460079442210362,0.4664
Олег Губанов,0.5259107494248555,0.3332
Олег Кислов,0.17836309826899677,0.0705
Павел Торопов,0.22511575480956908,0.0924
Рамиль Садыков,0.6594426919593154,0.4809
Рамиль Хасангатин,0.36406127657024073,0.1948
Руслан Габдушев,0.9406846086429763,0.9239
Руслан Пахомов,0.7397127633269263,0.5915
Сергей Ярый,0.8263551351564823,0.7169
Соловьев Александр,0.9031920816049878,0.8471
Спартак Высочин,0.07382777326579745,0.0297
Феликс Тульчинский,0.6057431263949449,0.4212
Шубин Кирилл,0.6459199526381043,0.466
Эдуардо Гербелли Нето,0.585891395437489,0.397
Эмир Шаршенбеков,0.7856852775328749,0.6564
Яков Гинзбург,0.10846531700275,0.0423
Ян Дьомін,0.5850670640248723,0.3959
אהרן בגראטיוני,0.8458727139506488,0.7466
